id,mls_number,coordinates_source,coordinates_geohash,latitude,longitude,title,home_type,sub_type,offer,status,banner_id,property_class,property_type,unit_name,unit_number,corporation_number,corporation_jurisdiction,asking_price,advertise_permission,featured,exclusive,promoted,building_id,building_age_max,building_age,address_id,street_id,neighbourhood_id,neighbourhood_name,sublocality_id,sublocality_name,locality_id,locality_name,locality_parent_id,locality_parent_name,locality_grandparent_id,locality_grandparent_name,province_id,province_name,country_id,country_name,url,tax,tax_year,bedrooms,bedrooms_plus,bed_type,bed_type_num,bathrooms,furnished,parking_spots,parking_type,locker_type,sqft_min,sqft_max,sqft,sqft_source,lot_size,lot_front,lot_depth,pin_to_front,ranking,maintenance_fee,photo_count,photo_version,photo_base_url,pool,furnished_id,property_class_name,entry_date,entry_date_unix,street_name,brokerage,brokerage_id,brokerage_name,date_available,date_available_period,exposure,outdoor_space,pets_permitted,created_at,source_timestamp,slogan,has_locker,has_balcony,amenities,tags,title_to_land,filter_type,filter_value,type,subtitle,open_houses,_geoloc,objectID,_highlightResult
649795,C5411799,Address,dpz86h56q7bmvzb03hb9,43.6600753,-79.3605024,1009 - 170 Sumach St,Condo,Condo Apartment,Sale,Active,6,Condo,Condo Apt,1009,09,2365,TSCC,885000,1,0,0,0,1452,7,7,475110,11336,742,Regent Park,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/one-park-place-north-tower-170-sumach-st/unit-1009-C5411799,2804.55,2021,2,1,2+1,2.1,2,No,1,Underground,Owned,800,899,853,Calculated,,,,,,730.61,37,2,https://shared-s3.property.ca/public/images/listings/optimized/c5411799/mls/,None,,,2021-10-23,1635018113,Sumach Street,"ROYAL LEPAGE YOUR COMMUNITY REALTY, BROKERAGE",,,Flexible,2021-Oct,NW,Open Balcony,Restrictions,2021-10-23 18:09:55,2021-11-03 18:53:11,,1,1,"['Concierge', 'Games Room', 'Party Room', 'Rooftop Deck', 'Squash Court', 'Visitor Parking', 'Beanfield Fibre Available', 'Elevator', 'Meeting Room', 'Parking Garage', 'Pet Restriction', 'Public Transit', 'Rec Room', 'Security Guard', 'Security System', 'FibreStream Internet', 'Bike Storage', 'Guest Suites', 'Gym', 'Media Room', 'Sauna', 'Business Centre (WiFi)', 'Piano Lounge']",['High-Rise'],,mls_number,C5411799,SearchListing,C5411799 | For Sale,[],"{'lat': 43.6600753, 'lng': -79.3605024}",C5411799,"{'mls_number': {'value': 'C5411799', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '1009 - 170 Sumach St', 'matchLevel': 'none', 'matchedWords': []}}"
649829,C5411838,Address,dpz83edugpk61cmrfg20,43.6577760,-79.3832960,1700 - 38 Elm St,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,1700,1,933,MTCC,599900,1,0,0,0,1111,31,31,267281,10534,750,Bay St. Corridor,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/minto-plaza-38-elm-st/unit-1700-C5411838,2395,2021,1,,1,1,1,No,0,Underground,None,700,799,780,Calculated,,,,,,697.92,25,2,https://shared-s3.property.ca/public/images/listings/optimized/c5411838/mls/,None,,,2021-10-23,1635013302,Elm Street,"HARVEY KALLES REAL ESTATE LTD., BROKERAGE",,,Immediate,2021-Oct,NW,None,No,2021-10-23 19:29:54,2021-11-30 19:03:39,,0,0,"['Concierge', 'Gym', 'Indoor Pool', 'Party Room', 'Rooftop Deck', 'Parking Garage', 'Pet Restriction', 'Sauna', 'Security Guard', 'Security System', 'Meeting Room', 'Rec Room', 'Visitor Parking', 'BBQ Permitted', 'Library']",['High-Rise'],,mls_number,C5411838,SearchListing,C5411838 | For Sale,[],"{'lat': 43.657776, 'lng': -79.383296}",C5411838,"{'mls_number': {'value': 'C5411838', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '1700 - 38 Elm St', 'matchLevel': 'none', 'matchedWords': []}}"
650591,C5412592,Address,dpz8327c9emwsfht8qc5,43.6393446,-79.3929716,806 - 11 Brunel Crt,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,806,09,1949,TSCC,735000,1,0,0,0,394,13,13,263908,10483,752,CityPlace,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/west-one-cityplace-11-brunel-crt/unit-806-C5412592,2340,2021,1,1,1+1,1.1,1,No,1,Underground,None,700,799,690,Calculated,,,,,,469.35,17,3,https://shared-s3.property.ca/public/images/listings/optimized/c5412592/mls/,None,,,2021-10-22,1634942479,Brunel Court,"THE REAL ESTATE OFFICE INC., BROKERAGE",,,Tbd,2021-Oct,NE,Open Balcony,Restrictions,2021-10-25 16:30:18,2021-11-22 23:33:19,,0,1,"['BBQ Permitted', 'Concierge', 'Gym', 'Indoor Pool', 'Sauna', 'Visitor Parking', 'Party Room', 'Guest Suites', 'Meeting Room', 'Parking Garage', 'Pet Restriction', 'Security Guard', 'Security System', 'Games Room', 'Media Room', 'Rooftop Deck']",['High-Rise'],,mls_number,C5412592,SearchListing,C5412592 | For Sale,[],"{'lat': 43.6393446, 'lng': -79.3929716}",C5412592,"{'mls_number': {'value': 'C5412592', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '806 - 11 Brunel Crt', 'matchLevel': 'none', 'matchedWords': []}}"
649019,W5411164,Address,dpz2pm4wdzv5stne2r8d,43.6223738,-79.4825258,502 - 2212 Lake Shore Blvd W,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,502,2,2490,TSCC,599000,1,0,0,0,1387,6,6,124325,12,788,Mimico,16,Etobicoke,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/westlake-phase-3-2212-lake-shore-blvd-w/unit-502-W5411164,1704.72,2021,1,,1,1,1,No,1,Underground,Owned,500,599,535,Calculated,,,,,,415.4,17,3,https://shared-s3.property.ca/public/images/listings/optimized/w5411164/mls/,None,,,2021-10-22,1634930490,Lake Shore Boulevard West,"TRADEWORLD REALTY INC, BROKERAGE",,,Feb 1/Tba,2022-Feb,SW,Open Balcony,Restrictions,2021-10-22 19:30:08,2021-11-12 20:10:58,,1,1,"['Concierge', 'Gym', 'Indoor Pool', 'Party Room', 'Squash Court', 'Visitor Parking', 'BBQ Permitted', 'Business Centre (WiFi)', 'Guest Suites', 'Jacuzzi', 'Media Room', 'Meeting Room', 'Outdoor Patio', 'Parking Garage', 'Pet Restriction', 'Rec Room', 'Sauna', 'Security System', 'Visitor Lounge', 'FibreStream Internet', 'Rooftop Deck']",['High-Rise'],,mls_number,W5411164,SearchListing,W5411164 | For Sale,[],"{'lat': 43.6223738, 'lng': -79.4825258}",W5411164,"{'mls_number': {'value': 'W5411164', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '502 - 2212 Lake Shore Blvd W', 'matchLevel': 'none', 'matchedWords': []}}"
649007,C5411172,Address,dpz828ugd5khjjk3m4bw,43.6424341,-79.4245378,622 - 68 Abell St,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,622,19,2583,TSCC,699999,1,0,0,0,1413,4,4,234862,10101,851,Little Portugal,19,West End,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/epic-on-triangle-park-68-abell-st/unit-622-C5411172,2354,2021,2,,2,2,2,No,1,Underground,Owned,700,799,795,Calculated,,,,,,642,29,2,https://shared-s3.property.ca/public/images/listings/optimized/c5411172/mls/,None,,,2021-10-22,1634925711,Abell Street,"CENTURY 21 LEADING EDGE REALTY INC., BROKERAGE",,,60-Tba,2021-Dec,SW,Open Balcony,Restrictions,2021-10-22 19:30:06,2021-10-23 17:45:43,,1,1,"['Concierge', 'Gym', 'Games Room', 'Rooftop Deck', 'Visitor Parking', 'Party Room', 'Meeting Room', 'Rec Room', 'FibreStream Internet', 'Guest Suites', 'Security Guard', 'Pet Restriction', 'Beanfield Fibre Available']",['High-Rise'],,mls_number,C5411172,SearchListing,C5411172 | For Sale,[],"{'lat': 43.6424341, 'lng': -79.4245378}",C5411172,"{'mls_number': {'value': 'C5411172', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '622 - 68 Abell St', 'matchLevel': 'none', 'matchedWords': []}}"
649743,W5411738,Address,dpz2ys37k6g4btpnv9kb,43.7495050,-79.5171399,222 - 10 Eddystone Ave,Townhouse,Townhouse,Sale,Active,,Condo,Condo Townhouse,222,22,164,YCC,325000,1,0,0,0,4919,47,47,43626,4440,838,Glenfield-Jane Heights,17,North York,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/10-eddystone-avenue-condos-10-eddystone-ave/unit-222-W5411738,690,2021,3,,3,3,2,No,1,Underground,None,1000,1199,0,Calculated,,,,,,599,,1,https://shared-s3.property.ca/public/images/listings/optimized/w5411738/mls/,None,,,2021-10-22,1634920884,Eddystone Avenue,"CENTURY 21 GREEN REALTY INC., BROKERAGE",,,Tba,2021-Oct,E,Open Balcony,Restrictions,2021-10-23 16:09:57,2021-11-30 17:37:13,,0,1,"['Visitor Parking', 'Security System']",['Low-Rise'],,mls_number,W5411738,SearchListing,W5411738 | For Sale,[],"{'lat': 43.749505, 'lng': -79.5171399}",W5411738,"{'mls_number': {'value': 'W5411738', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '222 - 10 Eddystone Ave', 'matchLevel': 'none', 'matchedWords': []}}"
649021,W5411180,Address,dpz2pmthtby1pe2fgq6f,43.6247391,-79.4789624,10 - 70 Annie Craig Dr,Condo,Condo Apartment,Sale,Active,8,Condo,Condo Apt,10,10,,,499999,1,0,0,0,6408,1,New,75691,6373,788,Mimico,16,Etobicoke,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/vita-on-the-lake-condos-70-annie-craig-dr/unit-10-W5411180,0,2021,1,,1,1,1,No,0,,None,500,599,,,,,,,,286,10,2,https://shared-s3.property.ca/public/images/listings/optimized/w5411180/mls/,None,,,2021-10-22,1634918508,Annie Craig Drive,"REXIG REALTY INVESTMENT GROUP LTD., BROKERAGE",,,2022-01-07 00:,2022-Jan,SE,Open Balcony,Restrictions,2021-10-22 19:30:09,2021-11-15 16:54:55,,0,1,"['Car Wash', 'Concierge', 'Gym', 'Outdoor Pool', 'Party Room', 'Visitor Parking', 'Yoga Studio', 'Rooftop Deck', 'BBQ Permitted', 'Bike Storage', 'Guest Suites', 'Public Transit']",['High-Rise'],,mls_number,W5411180,SearchListing,W5411180 | For Sale,[],"{'lat': 43.6247391, 'lng': -79.4789624}",W5411180,"{'mls_number': {'value': 'W5411180', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '10 - 70 Annie Craig Dr', 'matchLevel': 'none', 'matchedWords': []}}"
649209,C5411338,Address,dpz8612pz8chyy92xh2w,43.6458970,-79.3649109,715 - 12 Bonnycastle St,Condo,Condo Apartment,Sale,Active,6,Condo,Condo Apt,715,15,2706,TSCC,699900,1,0,0,0,1287,2,2,225411,9945,747,The Waterfront,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/monde-condominiums-12-bonnycastle-st-16-bonnycastle-st/unit-715-C5411338,2107.99,2021,1,1,1+1,1.1,1,No,0,Underground,None,600,699,638,Calculated,,,,,,455.55,16,4,https://shared-s3.property.ca/public/images/listings/optimized/c5411338/mls/,None,,,2021-10-22,1634917289,Bonnycastle Street,"HARVEST REALTY LTD., BROKERAGE",,,After Dec 2,2021-Oct,E,Open Balcony,Restrictions,2021-10-22 21:09:55,2021-12-02 16:28:17,,0,1,"['Concierge', 'Gym', 'Outdoor Pool', 'Party Room', 'Rooftop Deck', 'Security System', 'Beanfield Fibre Available', 'Rec Room', 'Yoga Studio', 'Business Centre (WiFi)', 'Guest Suites', 'Meeting Room', 'Sauna', 'BBQ Permitted']",['High-Rise'],,mls_number,C5411338,SearchListing,C5411338 | For Sale,[],"{'lat': 43.645897, 'lng': -79.3649109}",C5411338,"{'mls_number': {'value': 'C5411338', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '715 - 12 Bonnycastle St', 'matchLevel': 'none', 'matchedWords': []}}"
648965,W5411118,Address,dpz2pm4wdzv5stne2r8d,43.6223738,-79.4825258,305 - 2212 Lake Shore Blvd W,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,305,5,2490,TSCC,599000,1,0,0,0,1387,6,6,124325,12,788,Mimico,16,Etobicoke,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/westlake-phase-3-2212-lake-shore-blvd-w/unit-305-W5411118,1686.06,2021,1,,1,1,1,No,1,Underground,Owned,500,599,525,Calculated,,,,,,415.4,18,3,https://shared-s3.property.ca/public/images/listings/optimized/w5411118/mls/,None,,,2021-10-22,1634913710,Lake Shore Boulevard West,"TRADEWORLD REALTY INC, BROKERAGE",,,To Be Arranged,2021-Oct,SW,Open Balcony,Restrictions,2021-10-22 19:10:00,2021-10-25 14:37:35,,1,1,"['Concierge', 'Gym', 'Guest Suites', 'Indoor Pool', 'Party Room', 'Visitor Parking', 'BBQ Permitted', 'Business Centre (WiFi)', 'Jacuzzi', 'Media Room', 'Meeting Room', 'Outdoor Patio', 'Parking Garage', 'Pet Restriction', 'Rec Room', 'Sauna', 'Security System', 'Visitor Lounge', 'FibreStream Internet', 'Rooftop Deck']",['High-Rise'],,mls_number,W5411118,SearchListing,W5411118 | For Sale,[],"{'lat': 43.6223738, 'lng': -79.4825258}",W5411118,"{'mls_number': {'value': 'W5411118', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '305 - 2212 Lake Shore Blvd W', 'matchLevel': 'none', 'matchedWords': []}}"
648379,C5410570,Address,dpz83s3g6gk80dxy0h0z,43.6616166,-79.3846797,803 - 25 Grenville St,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,803,803,943,MTCC,600000,1,0,0,0,1172,30,30,274145,10626,750,Bay St. Corridor,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/the-gallery-25-grenville-st/unit-803-C5410570,2211.86,2021,1,1,1+1,1.1,1,No,1,Underground,Owned,800,899,810,Calculated,,,,,,941.63,11,2,https://shared-s3.property.ca/public/images/listings/optimized/c5410570/mls/,None,,,2021-10-22,1634911307,Grenville Street,"KELLER WILLIAMS ENERGY REAL ESTATE, BROKERAGE",,,Flexible,2021-Oct,S,Enclosed Balcony,Restrictions,2021-10-22 14:10:08,2021-10-22 13:58:24,,1,1,"['Concierge', 'Gym', 'Party Room', 'Rooftop Deck', 'Sauna', 'Visitor Parking', 'Parking Garage', 'Pet Restriction', 'Security Guard', 'Security System', 'Squash Court', 'Meeting Room', 'Rec Room']",['High-Rise'],,mls_number,C5410570,SearchListing,C5410570 | For Sale,[],"{'lat': 43.6616166, 'lng': -79.3846797}",C5410570,"{'mls_number': {'value': 'C5410570', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '803 - 25 Grenville St', 'matchLevel': 'none', 'matchedWords': []}}"
648277,C5410436,Address,dpz838g1w3wumq5dvg1x,43.6420815,-79.3828097,1503 - 30 Grand Trunk Cres,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,1503,03,1855,TSCC,649900,1,0,0,0,410,14,14,265896,10521,751,The Core,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/infinity-1-30-grand-trunk-cres/unit-1503-C5410436,2236.9,2020,1,1,1+1,1.1,1,No,0,Underground,None,600,699,651,Calculated,,,,,,615.2,32,2,https://shared-s3.property.ca/public/images/listings/optimized/c5410436/mls/,None,,,2021-10-22,1634910106,Grand Trunk Crescent,"RIGHT AT HOME REALTY INC., BROKERAGE",,,30 Days / Tba,2021-Nov,N,Open Balcony,Restrictions,2021-10-22 13:10:12,2021-10-23 13:22:22,,0,1,"['Concierge', 'Gym', 'Indoor Pool', 'Party Room', 'Sauna', 'Visitor Parking', 'Beanfield Fibre Available', 'FibreStream Internet', 'Guest Suites', 'Meeting Room', 'Parking Garage', 'Pet Restriction', 'Security Guard', 'Security System', 'Basketball Court', 'Pool', 'Media Room', 'Rooftop Deck']",['High-Rise'],,mls_number,C5410436,SearchListing,C5410436 | For Sale,[],"{'lat': 43.6420815, 'lng': -79.3828097}",C5410436,"{'mls_number': {'value': 'C5410436', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '1503 - 30 Grand Trunk Cres', 'matchLevel': 'none', 'matchedWords': []}}"
648223,C5410347,Address,dpz83q3pcb09hrpnq9hm,43.6733582,-79.3967441,12 Tranby Ave,Townhouse,Townhouse,Sale,Active,,Freehold,,,,,,2375000,1,0,0,0,,100,100+,275110,10604,760,Yorkville,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/12-tranby-avenue-toronto,9933,2021,3,,3,3,3,No,0,,,1500,2000,,,1287,17,78,,,,29,2,https://shared-s3.property.ca/public/images/listings/optimized/c5410347/mls/,None,,,2021-10-22,1634908927,Tranby Avenue,"SOTHEBY`S INTERNATIONAL REALTY CANADA, BROKERAGE",,,Or Tba,2021-Oct,,,,2021-10-22 12:10:24,2021-10-22 13:15:51,,,0,[],[],,mls_number,C5410347,SearchListing,C5410347 | For Sale,[],"{'lat': 43.6733582, 'lng': -79.3967441}",C5410347,"{'mls_number': {'value': 'C5410347', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '12 Tranby Ave', 'matchLevel': 'none', 'matchedWords': []}}"
648795,C5411015,Address,dpz82b4y39ru0rxg5pkm,43.6387756,-79.4163147,314 - 150 East Liberty St,Condo,Condo Apartment,Sale,Active,6,Condo,Condo Apt,314,14,2371,TSCC,649900,0,0,0,0,1383,7,7,207437,9546,861,Liberty Village,19,West End,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/liberty-place-150-east-liberty-st/unit-314-C5411015,2028.57,2021,1,,1,1,1,No,1,Underground,Exclusive,500,599,585,Calculated,,,,,,421.47,24,2,https://shared-s3.property.ca/public/images/listings/optimized/c5411015/mls/,None,,,2021-10-22,1634908907,East Liberty Street,"LIVING REALTY INC., BROKERAGE",,,60 Days/Tba,2022-Jan,NW,Open Balcony,No,2021-10-22 17:50:26,2021-12-02 14:13:22,,1,1,"['Concierge', 'Gym', 'Party Room', 'Security Guard', 'Visitor Parking', 'BBQ Permitted', 'Beanfield Fibre Available', 'Business Centre (WiFi)', 'Guest Suites', 'Internet', 'Media Room', 'Meeting Room', 'Parking Garage', 'Pet Restriction', 'Rec Room', 'Sauna', 'Security System', 'Visitor Lounge', 'Games Room', 'Yoga Studio']",['High-Rise'],,mls_number,C5411015,SearchListing,C5411015 | For Sale,[],"{'lat': 43.6387756, 'lng': -79.4163147}",C5411015,"{'mls_number': {'value': 'C5411015', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '314 - 150 East Liberty St', 'matchLevel': 'none', 'matchedWords': []}}"
648413,C5410582,Address,dpz83s3g6gk80dxy0h0z,43.6616166,-79.3846797,604 - 25 Grenville St,Condo,Condo Apartment,Sale,Active,6,Condo,Condo Apt,604,4,943,MTCC,615000,1,0,0,0,1172,30,30,274145,10626,750,Bay St. Corridor,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/the-gallery-25-grenville-st/unit-604-C5410582,2224.09,2021,1,1,1+1,1.1,1,No,1,Owned,None,800,899,810,Calculated,,,,,,941.63,15,2,https://shared-s3.property.ca/public/images/listings/optimized/c5410582/mls/,None,,,2021-10-22,1634908863,Grenville Street,"HOMELIFE NEW WORLD REALTY INC., BROKERAGE",,,60-90,2021-Dec,S,None,Restrictions,2021-10-22 14:29:56,2021-11-02 00:33:30,,0,0,"['Concierge', 'Gym', 'Media Room', 'Security System', 'Visitor Parking', 'Parking Garage', 'Pet Restriction', 'Sauna', 'Security Guard', 'Squash Court', 'Meeting Room', 'Party Room', 'Rec Room', 'Rooftop Deck']",['High-Rise'],,mls_number,C5410582,SearchListing,C5410582 | For Sale,[],"{'lat': 43.6616166, 'lng': -79.3846797}",C5410582,"{'mls_number': {'value': 'C5410582', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '604 - 25 Grenville St', 'matchLevel': 'none', 'matchedWords': []}}"
649547,C5411585,Address,dpz89k8k1ydzd0zxf4n1,43.7070826,-79.3977712,1304 - 8 Eglinton Ave E,Condo,Condo Apartment,Sale,Active,3,Condo,Condo Apt,1304,4,2726,TSCC,643000,1,0,0,0,1438,2,2,292685,5671,882,Mount Pleasant West,21,Midtown | Central,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/e-condos-8-eglinton-ave-e/unit-1304-C5411585,2462.38,2021,1,1,1+1,1.1,1,No,0,Underground,Owned,500,599,509,Calculated,,,,,,414.25,16,2,https://shared-s3.property.ca/public/images/listings/optimized/c5411585/mls/,None,,,2021-10-22,1634907717,Eglinton Avenue East,"CENTURY 21 VIP REALTY INC., BROKERAGE",,,Tba,2021-Oct,W,Open Balcony,Restrictions,2021-10-23 12:10:08,2021-11-03 21:04:01,,1,1,"['Concierge', 'Gym', 'Guest Suites', 'Indoor Pool', 'Party Room', 'Visitor Parking', 'Rooftop Deck', 'BBQ Permitted', 'Elevator', 'Jacuzzi', 'Media Room', 'Meeting Room', 'Parking Garage', 'Security Guard', 'Security System', 'Bike Storage', 'Outdoor Pool', 'Rec Room']",['High-Rise'],,mls_number,C5411585,SearchListing,C5411585 | For Sale,[],"{'lat': 43.7070826, 'lng': -79.3977712}",C5411585,"{'mls_number': {'value': 'C5411585', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '1304 - 8 Eglinton Ave E', 'matchLevel': 'none', 'matchedWords': []}}"
649205,C5411334,Address,dpz8610zj89tpbn42y0d,43.6443936,-79.3639660,926 - 55 Merchants' Wharf,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,926,16,2640,TSCC,2248000,1,0,0,0,1958,3,3,449018,12039,747,The Waterfront,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/aqualina-at-bayside-15-merchants-wharf-55-merchants-wharf/unit-926-C5411334,8083.7,2021,2,,2,2,3,No,2,Underground,Owned,1400,1599,1432,Calculated,,,,,,1205.12,40,3,https://shared-s3.property.ca/public/images/listings/optimized/c5411334/mls/,None,,,2021-10-22,1634907671,Merchants' Wharf,"EXPRESS REALTY INC., BROKERAGE",,,Immed/Tba,2021-Oct,NW,Open Balcony,Restrictions,2021-10-22 21:09:55,2021-12-02 13:51:22,,1,1,"['Concierge', 'Games Room', 'Gym', 'Outdoor Pool', 'Party Room', 'Rooftop Deck', 'BBQ Permitted', 'Beanfield Fibre Available', 'Guest Suites', 'Meeting Room', 'Security System', 'Visitor Parking', 'Sauna', 'Enter Phone System', 'Rec Room']",['High-Rise'],,mls_number,C5411334,SearchListing,C5411334 | For Sale,[],"{'lat': 43.6443936, 'lng': -79.363966}",C5411334,"{'mls_number': {'value': 'C5411334', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': ""926 - 55 Merchants' Wharf"", 'matchLevel': 'none', 'matchedWords': []}}"
647329,C5409652,Address,dpz8366kje85kx2vmkv4,43.6507609,-79.3948672,24 Phoebe St,Townhouse,Townhouse,Sale,Active,,Freehold,,,,,,1795000,1,0,0,0,,50,31-50,265436,10515,756,Chinatown,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/24-phoebe-street-toronto,7040.52,2021,3,1,3+1,3.1,4,No,1,Detached Garage,,2500,3000,,,1542,16,100,,,,29,7,https://shared-s3.property.ca/public/images/listings/optimized/c5409652/mls/,None,,,2021-10-21,1634866889,Phoebe Street,"BUYER BROKER REALTY/OCHRE DIVISION, BROKERAGE",,,2021-10-21 00:,2021-Oct,,,,2021-10-21 17:30:03,2021-12-01 02:33:17,,,0,[],[],,mls_number,C5409652,SearchListing,C5409652 | For Sale,[],"{'lat': 43.6507609, 'lng': -79.3948672}",C5409652,"{'mls_number': {'value': 'C5409652', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '24 Phoebe St', 'matchLevel': 'none', 'matchedWords': []}}"
646813,C5409138,Address,dpz89kgjyc7fv0v6h87u,43.7087274,-79.3937786,209 - 161 Roehampton Ave,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,209,09,2763,TSCC,608000,1,0,0,0,6351,1,1,295840,11016,882,Mount Pleasant West,21,Midtown | Central,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/150-redpath-condos-161-roehampton-ave-150-redpath-ave/unit-209-C5409138,1910,2021,1,,1,1,1,No,0,Underground,Owned,500,599,533,Calculated,,,,,,337.95,20,4,https://shared-s3.property.ca/public/images/listings/optimized/c5409138/mls/,None,,,2021-10-21,1634860870,Roehampton Avenue,"ROYAL LEPAGE SIGNATURE REALTY, BROKERAGE",,,60/90,2021-Dec,E,Open Balcony,Restrictions,2021-10-21 14:09:57,2021-12-02 00:49:12,,1,1,"['Concierge', 'Games Room', 'Gym', 'Outdoor Pool', 'Party Room', 'Security Guard', 'Internet', 'Jacuzzi', 'Spa', 'Beanfield Fibre Available', 'BBQ Permitted', 'Firepit', 'Gym', 'Outdoor Patio', 'Restaurant']",['High-Rise'],,mls_number,C5409138,SearchListing,C5409138 | For Sale,[],"{'lat': 43.7087274, 'lng': -79.3937786}",C5409138,"{'mls_number': {'value': 'C5409138', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '209 - 161 Roehampton Ave', 'matchLevel': 'none', 'matchedWords': []}}"
647851,C5410096,Address,dpz8fbe3tx98u03eu5n5,43.7286304,-79.3275740,206 - 1 Concorde Pl,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,206,6,638,MTCC,1150000,1,0,0,0,1090,37,37,176687,8766,820,Banbury | Don Mills,17,North York,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/highgate-1-concorde-pl-3-concorde-pl/unit-206-C5410096,4393.18,2021,2,1,2+1,2.1,3,No,1,Underground,Owned,2000,2249,2136,Calculated,,,,,,1628,32,2,https://shared-s3.property.ca/public/images/listings/optimized/c5410096/mls/,None,,,2021-10-21,1634852502,Concorde Place,"CULTURELINK REALTY INC., BROKERAGE",,,Tba,2021-Oct,EW,Open Balcony,Restrictions,2021-10-21 21:29:53,2021-10-21 21:20:07,,1,1,"['Car Wash', 'Indoor Pool', 'Party Room', 'Security Guard', 'Tennis Court', 'Visitor Parking', 'Public Transit', 'Parking Garage', 'Pet Restriction', 'Sauna', 'Security System', 'Concierge', 'Gym', 'Meeting Room', 'Enter Phone System']",[],,mls_number,C5410096,SearchListing,C5410096 | For Sale,[],"{'lat': 43.7286304, 'lng': -79.327574}",C5410096,"{'mls_number': {'value': 'C5410096', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '206 - 1 Concorde Pl', 'matchLevel': 'none', 'matchedWords': []}}"
